,sample,collection_date,county,lineage
5070,USA/CA-CZB-6732/2020,2020-08-19 00:00:00,Orange County,B.1.369
5071,USA/CA-CZB-6733/2020,2020-08-19 00:00:00,Orange County,B.1.369
5072,USA/CA-CZB-6733/2020,2020-08-19 00:00:00,Orange County,B.1.369
5073,USA/CA-CZB-1655/2020,2020-04-18 00:00:00,Orange County,B.1.320
5074,USA/CA-CZB-6734/2020,2020-08-19 00:00:00,Orange County,B.1
5075,USA/CA-CZB-6735/2020,2020-08-19 00:00:00,Orange County,B.1
5076,USA/CA-CZB-6736/2020,2020-08-19 00:00:00,Orange County,B.1
5077,USA/CA-CZB-6739/2020,2020-08-19 00:00:00,Orange County,B.1
5078,USA/CA-CZB-6739/2020,2020-08-19 00:00:00,Orange County,B.1
5079,USA/CA-CZB-6740/2020,2020-08-19 00:00:00,Orange County,B.1.1.239
5080,USA/CA-CZB-6740/2020,2020-08-19 00:00:00,Orange County,B.1.1.239
5081,USA/CA-CZB-6741/2020,2020-08-20 00:00:00,Orange County,B.1
5082,USA/CA-CZB-6741/2020,2020-08-20 00:00:00,Orange County,B.1
5083,USA/CA-CZB-6742/2020,2020-08-20 00:00:00,Orange County,B.1
5084,USA/CA-CZB-6742/2020,2020-08-20 00:00:00,Orange County,B.1
5085,USA/CA-CZB-6745/2020,2020-08-21 00:00:00,Orange County,B.1
5086,USA/CA-CZB-6745/2020,2020-08-21 00:00:00,Orange County,B.1
5087,USA/CA-CZB-6747/2020,2020-08-21 00:00:00,Orange County,B.1
5088,USA/CA-CZB-6747/2020,2020-08-21 00:00:00,Orange County,B.1
5089,USA/CA-CZB-1854/2020,2020-04-27 00:00:00,Orange County,B.1
5090,USA/CA-CZB-214/2020,2020-08-25 00:00:00,Orange County,B.1.369
5091,USA/CA-CZB-215/2020,2020-08-26 00:00:00,Orange County,B.1
5092,USA/CA-CZB-215/2020,2020-08-26 00:00:00,Orange County,B.1
5093,USA/CA-CZB-216/2020,2020-08-26 00:00:00,Orange County,B.1
5094,USA/CA-CZB-216/2020,2020-08-26 00:00:00,Orange County,B.1
5095,USA/CA-CZB-218/2020,2020-08-26 00:00:00,Orange County,B.1.400
5096,USA/CA-CZB-218/2020,2020-08-26 00:00:00,Orange County,B.1.400
5097,USA/CA-CZB-219/2020,2020-08-26 00:00:00,Orange County,B.1.400
5098,USA/CA-CZB-219/2020,2020-08-26 00:00:00,Orange County,B.1.400
5099,USA/CA-CZB-1855/2020,2020-04-27 00:00:00,Orange County,B.1.1.61
5100,USA/CA-CZB-227/2020,2020-08-29 00:00:00,Orange County,B.1.399
5101,USA/CA-CZB-230/2020,2020-08-31 00:00:00,Orange County,B.1.2
5102,USA/CA-CZB-231/2020,2020-08-31 00:00:00,Orange County,B.1.369
5103,USA/CA-CZB-231/2020,2020-08-31 00:00:00,Orange County,B.1.369
5104,USA/CA-CZB-7127/2020,2020-08-31 00:00:00,Orange County,B.1.243
5105,USA/CA-CZB-7128/2020,2020-08-31 00:00:00,Orange County,B.1.1.239
5106,USA/CA-CZB-7129/2020,2020-08-31 00:00:00,Orange County,B.1
5107,USA/CA-CZB-7131/2020,2020-08-31 00:00:00,Orange County,B.1
5108,USA/CA-CZB-7132/2020,2020-08-31 00:00:00,Orange County,B.1
5109,USA/CA-CZB-7133/2020,2020-09-01 00:00:00,Orange County,B.1
5110,USA/CA-CZB-7134/2020,2020-09-01 00:00:00,Orange County,B.1
5111,USA/CA-CZB-7135/2020,2020-09-01 00:00:00,Orange County,B.1
5112,USA/CA-CZB-7137/2020,2020-09-01 00:00:00,Orange County,B.1
5113,USA/CA-CZB-1857/2020,2020-04-27 00:00:00,Orange County,B.1
5114,USA/CA-CZB-7139/2020,2020-09-01 00:00:00,Orange County,B.1
5115,USA/CA-CZB-7140/2020,2020-09-02 00:00:00,Orange County,B.1
5116,USA/CA-CZB-7141/2020,2020-09-02 00:00:00,Orange County,B.1
5117,USA/CA-CZB-10285/2020,2020-09-04 00:00:00,Orange County,B.1.1.10
5118,USA/CA-CZB-10286/2020,2020-09-04 00:00:00,Orange County,B.1.1.10
5119,USA/CA-CZB-10287/2020,2020-09-03 00:00:00,Orange County,B.1.1.128
5120,USA/CA-CZB-10290/2020,2020-09-08 00:00:00,Orange County,B.1.1.239
5121,USA/CA-CZB-10291/2020,2020-09-08 00:00:00,Orange County,B.1
5122,USA/CA-CZB-10292/2020,2020-09-08 00:00:00,Orange County,B.1
5123,USA/CA-CZB-10293/2020,2020-09-08 00:00:00,Orange County,B.1
5124,USA/CA-CZB-10294/2020,2020-09-08 00:00:00,Orange County,B.1
5125,USA/CA-CZB-10295/2020,2020-09-08 00:00:00,Orange County,B.1
5126,USA/CA-CZB-10296/2020,2020-09-08 00:00:00,Orange County,B.1
5127,USA/CA-CZB-1859/2020,2020-04-28 00:00:00,Orange County,B.1.320
5128,USA/CA-CZB-10299/2020,2020-09-08 00:00:00,Orange County,B.1
5129,USA/CA-CZB-10300/2020,2020-09-09 00:00:00,Orange County,B.1
5130,USA/CA-CZB-10302/2020,2020-09-09 00:00:00,Orange County,B.1
5131,USA/CA-CZB-10303/2020,2020-09-09 00:00:00,Orange County,B.1
5132,USA/CA-CZB-10307/2020,2020-09-10 00:00:00,Orange County,B.1
5133,USA/CA-CZB-10308/2020,2020-09-11 00:00:00,Orange County,B.1
5134,USA/CA-CZB-10309/2020,2020-09-10 00:00:00,Orange County,B.1
5135,USA/CA-CZB-10310/2020,2020-09-11 00:00:00,Orange County,B.1.1.10
5136,USA/CA-CZB-10311/2020,2020-09-11 00:00:00,Orange County,B.1
5137,USA/CA-CZB-10312/2020,2020-09-11 00:00:00,Orange County,B.1.232
5138,USA/CA-CZB-10943/2020,2020-09-14 00:00:00,Orange County,B.1
5139,USA/CA-CZB-10944/2020,2020-09-14 00:00:00,Orange County,B.1
5140,USA/CA-CZB-10946/2020,2020-09-15 00:00:00,Orange County,B.1.369
5141,USA/CA-CZB-10947/2020,2020-09-15 00:00:00,Orange County,B.1.239
5142,USA/CA-CZB-10948/2020,2020-09-15 00:00:00,Orange County,B.1
5143,USA/CA-CZB-1861/2020,2020-04-28 00:00:00,Orange County,B.1.1.61
5144,USA/CA-CZB-10951/2020,2020-09-15 00:00:00,Orange County,B.1.1.239
5145,USA/CA-CZB-10952/2020,2020-09-16 00:00:00,Orange County,B.1
5146,USA/CA-CZB-10953/2020,2020-09-16 00:00:00,Orange County,B.1
5147,USA/CA-CZB-10955/2020,2020-09-16 00:00:00,Orange County,B.1
5148,USA/CA-CZB-10956/2020,2020-09-16 00:00:00,Orange County,B.1
5149,USA/CA-CZB-10957/2020,2020-09-16 00:00:00,Orange County,B.1
5150,USA/CA-CZB-10958/2020,2020-09-15 00:00:00,Orange County,B.1
5151,USA/CA-CZB-1488/2020,2020-03-19 00:00:00,Humboldt County,B.1.1.34
5152,USA/CA-CZB-1489/2020,2020-03-23 00:00:00,Humboldt County,B.1.1.10
5153,USA/CA-CZB-1490/2020,2020-03-24 00:00:00,Humboldt County,B.1
5154,USA/CA-CZB-1491/2020,2020-03-24 00:00:00,Humboldt County,B.1.1.10
5155,USA/CA-CZB-1492/2020,2020-03-24 00:00:00,Humboldt County,B.1.1.10
5156,USA/CA-CZB-1493/2020,2020-03-24 00:00:00,Humboldt County,B.1.1.10
5157,USA/CA-CZB-1494/2020,2020-03-24 00:00:00,Humboldt County,B.1.1.10
5158,USA/CA-CZB-1495/2020,2020-03-24 00:00:00,Humboldt County,B.1.1.10
5159,USA/CA-CZB-1497/2020,2020-03-27 00:00:00,Humboldt County,A.1
5160,USA/CA-CZB-1498/2020,2020-03-27 00:00:00,Humboldt County,B.1
5161,USA/CA-CZB-1278/2020,2020-03-27 00:00:00,Humboldt County,A.1
5162,USA/CA-CZB-1278/2020,2020-03-27 00:00:00,Humboldt County,A.1
5163,USA/CA-CZB-1278/2020,2020-03-27 00:00:00,Humboldt County,A.1
5164,USA/CA-CZB-1279/2020,2020-03-28 00:00:00,Humboldt County,B.1
5165,USA/CA-CZB-1279/2020,2020-03-28 00:00:00,Humboldt County,B.1
5166,USA/CA-CZB-1279/2020,2020-03-28 00:00:00,Humboldt County,B.1
5167,USA/CA-CZB-1502/2020,2020-03-30 00:00:00,Humboldt County,B.1
5168,USA/CA-CZB-1280/2020,2020-03-31 00:00:00,Humboldt County,A.3
5169,USA/CA-CZB-1505/2020,2020-03-30 00:00:00,Humboldt County,B.1
5170,USA/CA-CZB-1506/2020,2020-04-01 00:00:00,Humboldt County,B.1.98
5171,USA/CA-CZB-1507/2020,2020-04-01 00:00:00,Humboldt County,B.1.98
5172,USA/CA-CZB-1281/2020,2020-04-01 00:00:00,Humboldt County,A.3
5173,USA/CA-CZB-1281/2020,2020-04-01 00:00:00,Humboldt County,A.3
5174,USA/CA-CZB-1281/2020,2020-04-01 00:00:00,Humboldt County,A.3
5175,USA/CA-CZB-1508/2020,2020-04-01 00:00:00,Humboldt County,A.3
5176,USA/CA-CZB-1509/2020,2020-04-01 00:00:00,Humboldt County,B.1.98
5177,USA/CA-CZB-1510/2020,2020-03-31 00:00:00,Humboldt County,B.1
5178,USA/CA-CZB-1511/2020,2020-04-01 00:00:00,Humboldt County,B.1
5179,USA/CA-CZB-1282/2020,2020-04-01 00:00:00,Humboldt County,B.1.314
5180,USA/CA-CZB-1282/2020,2020-04-01 00:00:00,Humboldt County,B.1.314
5181,USA/CA-CZB-1283/2020,2020-04-02 00:00:00,Humboldt County,B.1.98
5182,USA/CA-CZB-1283/2020,2020-04-02 00:00:00,Humboldt County,B.1.98
5183,USA/CA-CZB-1283/2020,2020-04-02 00:00:00,Humboldt County,B.1.98
5184,USA/CA-CZB-1512/2020,2020-04-06 00:00:00,Humboldt County,B
5185,USA/CA-CZB-1513/2020,2020-04-13 00:00:00,Humboldt County,A.3
5186,USA/CA-CZB-10909/2020,2020-08-27 00:00:00,Humboldt County,B.1.243
5187,USA/CA-CZB-10910/2020,2020-08-26 00:00:00,Humboldt County,B.1.243
5188,USA/CA-CZB-10911/2020,2020-08-27 00:00:00,Humboldt County,B.1.243
5189,USA/CA-CZB-10912/2020,2020-08-27 00:00:00,Humboldt County,B.1
5190,USA/CA-CZB-10913/2020,2020-08-27 00:00:00,Humboldt County,B.1.243
5191,USA/CA-CZB-10914/2020,2020-08-27 00:00:00,Humboldt County,B.1.243
5192,USA/CA-CZB-10915/2020,2020-08-27 00:00:00,Humboldt County,B.1.243
5193,USA/CA-CZB-10916/2020,2020-08-28 00:00:00,Humboldt County,B.1.243
5194,USA/CA-CZB-10917/2020,2020-08-27 00:00:00,Humboldt County,B.1.240
5195,USA/CA-CZB-1514/2020,2020-04-14 00:00:00,Humboldt County,B.1
5196,USA/CA-CZB-10918/2020,2020-08-28 00:00:00,Humboldt County,B.1.243
5197,USA/CA-CZB-10919/2020,2020-08-28 00:00:00,Humboldt County,B.1.243
5198,USA/CA-CZB-10920/2020,2020-08-28 00:00:00,Humboldt County,B.1.243
5199,USA/CA-CZB-10921/2020,2020-08-28 00:00:00,Humboldt County,B.1.243
5200,USA/CA-CZB-10922/2020,2020-08-31 00:00:00,Humboldt County,B.1.243
5201,USA/CA-CZB-10923/2020,2020-08-31 00:00:00,Humboldt County,B.1.243
5202,USA/CA-CZB-10924/2020,2020-08-31 00:00:00,Humboldt County,B.1.243
5203,USA/CA-CZB-10925/2020,2020-08-31 00:00:00,Humboldt County,B.1.243
5204,USA/CA-CZB-10926/2020,2020-08-31 00:00:00,Humboldt County,B.1.139
5205,USA/CA-CZB-10927/2020,2020-08-31 00:00:00,Humboldt County,B.1.243
5206,USA/CA-CZB-10928/2020,2020-08-31 00:00:00,Humboldt County,B.1.243
5207,USA/CA-CZB-10929/2020,2020-08-31 00:00:00,Humboldt County,B.1.243
5208,USA/CA-CZB-10930/2020,2020-08-31 00:00:00,Humboldt County,B.1.243
5209,USA/CA-CZB-10931/2020,2020-08-31 00:00:00,Humboldt County,B.1.243
5210,USA/CA-CZB-10932/2020,2020-09-03 00:00:00,Humboldt County,B.1.243
5211,USA/CA-CZB-10933/2020,2020-09-03 00:00:00,Humboldt County,B.1.243
5212,USA/CA-CZB-10934/2020,2020-09-04 00:00:00,Humboldt County,B.1.139
5213,USA/CA-CZB-10935/2020,2020-09-04 00:00:00,Humboldt County,B.1.243
5214,USA/CA-CZB-10936/2020,2020-09-04 00:00:00,Humboldt County,B.1.243
5215,USA/CA-CZB-10937/2020,2020-09-04 00:00:00,Humboldt County,B.1.243
5216,USA/CA-CZB-10938/2020,2020-09-04 00:00:00,Humboldt County,B.1.243
5217,USA/CA-CZB-10939/2020,2020-09-04 00:00:00,Humboldt County,B.1.243
5218,USA/CA-CZB-10940/2020,2020-09-08 00:00:00,Humboldt County,B.1.243
5219,USA/CA-CZB-10941/2020,2020-09-08 00:00:00,Humboldt County,B.1.243
5220,USA/CA-CZB-14717/2020,2020-09-22 00:00:00,Humboldt County,B.1.1.222
5221,USA/CA-CZB-14718/2020,2020-09-22 00:00:00,Humboldt County,B.1.1.222
5222,USA/CA-CZB-14715/2020,2020-09-22 00:00:00,Humboldt County,B.1.243
5223,USA/CA-CZB-14716/2020,2020-09-23 00:00:00,Humboldt County,B.1.243
5224,USA/CA-CZB-14727/2020,2020-09-25 00:00:00,Humboldt County,B.1.243
5225,USA/CA-CZB-14721/2020,2020-09-25 00:00:00,Humboldt County,B.1.243
5226,USA/CA-CZB-14722/2020,2020-09-28 00:00:00,Humboldt County,B.1.2
5227,USA/CA-CZB-14724/2020,2020-09-30 00:00:00,Humboldt County,B.1.280
5228,USA/CA-CZB-14725/2020,2020-10-01 00:00:00,Humboldt County,B.1
5229,USA/CA-CZB-14728/2020,2020-10-05 00:00:00,Humboldt County,B.1
5230,USA/CA-CZB-14729/2020,2020-10-05 00:00:00,Humboldt County,B.1.240
5231,USA/CA-CZB-14730/2020,2020-10-05 00:00:00,Humboldt County,B.1.240
5232,USA/CA-CZB-14731/2020,2020-10-06 00:00:00,Humboldt County,B.1
5233,USA/CA-CZB-14733/2020,2020-10-09 00:00:00,Humboldt County,B.1
5234,USA/CA-CZB-14734/2020,2020-10-09 00:00:00,Humboldt County,B.1.240
5235,USA/CA-CZB-14735/2020,2020-10-12 00:00:00,Humboldt County,B.1
5236,USA/CA-CZB-14736/2020,2020-10-12 00:00:00,Humboldt County,B.1.240
5237,USA/CA-CZB-14737/2020,2020-10-12 00:00:00,Humboldt County,B.1.240
5238,USA/CA-CZB-14739/2020,2020-10-12 00:00:00,Humboldt County,B.1
5239,USA/CA-CZB-14740/2020,2020-10-12 00:00:00,Humboldt County,B.1
5240,USA/CA-CZB-14741/2020,2020-10-16 00:00:00,Humboldt County,B.1.240
5241,USA/CA-CZB-14742/2020,2020-10-16 00:00:00,Humboldt County,B.1.240
5242,USA/CA-CZB-14743/2020,2020-10-16 00:00:00,Humboldt County,B.1.240
5243,USA/CA-CZB-14744/2020,2020-10-16 00:00:00,Humboldt County,B.1
5244,USA/CA-CZB-14745/2020,2020-10-16 00:00:00,Humboldt County,B.1.2
5245,USA/CA-CZB-14746/2020,2020-10-19 00:00:00,Humboldt County,B.1
5246,USA/CA-CZB-14747/2020,2020-10-20 00:00:00,Humboldt County,B.1
5247,USA/CA-CZB-14748/2020,2020-10-23 00:00:00,Humboldt County,B.1.240
5248,USA/CA-CZB-14749/2020,2020-10-21 00:00:00,Humboldt County,B.1.265
5249,USA/CA-CZB-14750/2020,2020-10-23 00:00:00,Humboldt County,B.1.240
5250,USA/CA-CZB-14751/2020,2020-10-27 00:00:00,Humboldt County,B.1.311
5251,USA/CA-CZB-14752/2020,2020-10-29 00:00:00,Humboldt County,B.1.2
5252,USA/CA-CZB-14753/2020,2020-10-30 00:00:00,Humboldt County,B.1.1.44
5253,USA/CA-CZB-14754/2020,2020-11-02 00:00:00,Humboldt County,B.1.2
5254,USA/CA-CZB-14755/2020,2020-11-02 00:00:00,Humboldt County,B.1.2
5255,USA/CA-CZB-14756/2020,2020-11-02 00:00:00,Humboldt County,B.1.369
5256,USA/CA-CZB-14757/2020,2020-11-03 00:00:00,Humboldt County,B.1.234
5257,USA/CA-CZB-14758/2020,2020-11-03 00:00:00,Humboldt County,B.1.239
5258,USA/CA-CZB-14759/2020,2020-11-05 00:00:00,Humboldt County,B.1.311
5259,USA/CA-CZB-14760/2020,2020-11-04 00:00:00,Humboldt County,B.1.2
5260,USA/CA-CZB-14761/2020,2020-11-05 00:00:00,Humboldt County,B.1.1.44
5261,USA/CA-CZB-14762/2020,2020-11-05 00:00:00,Humboldt County,B.1.1.44
5262,USA/CA-CZB-14763/2020,2020-11-05 00:00:00,Humboldt County,B.1.1.44
5263,USA/CA-CZB-14766/2020,2020-11-05 00:00:00,Humboldt County,B.1.1.44
5264,USA/CA-CZB-14764/2020,2020-11-05 00:00:00,Humboldt County,B.1.1.44
5265,USA/CA-CZB-14765/2020,2020-11-05 00:00:00,Humboldt County,B.1.1.44
5266,USA/CA-CZB-14767/2020,2020-11-06 00:00:00,Humboldt County,B.1.2
5267,USA/CA-CZB-14768/2020,2020-11-06 00:00:00,Humboldt County,B.1.240
5268,USA/CA-CZB-14769/2020,2020-11-06 00:00:00,Humboldt County,B.1.240
5269,USA/CA-CZB-14770/2020,2020-11-07 00:00:00,Humboldt County,B.1.232
5270,USA/CA-CZB-14771/2020,2020-11-09 00:00:00,Humboldt County,B.1.311
5271,USA/CA-CZB-14772/2020,2020-11-09 00:00:00,Humboldt County,B.1.2
5272,USA/CA-CZB-14773/2020,2020-11-09 00:00:00,Humboldt County,B.1.2
5273,USA/CA-CZB-14774/2020,2020-11-09 00:00:00,Humboldt County,B.1.2
5274,USA/CA-CZB-14775/2020,2020-11-09 00:00:00,Humboldt County,B.1.2
5275,USA/CA-CZB-14777/2020,2020-11-10 00:00:00,Humboldt County,B.1.2
5276,USA/CA-CZB-14778/2020,2020-11-10 00:00:00,Humboldt County,B.1.2
5277,USA/CA-CZB-14779/2020,2020-11-10 00:00:00,Humboldt County,B.1.311
5278,USA/CA-CZB-14780/2020,2020-11-10 00:00:00,Humboldt County,B.1.2
5279,USA/CA-CZB-14781/2020,2020-11-10 00:00:00,Humboldt County,B.1.429
5280,USA/CA-CZB-14782/2020,2020-11-11 00:00:00,Humboldt County,B.1.311
5281,USA/CA-CZB-14783/2020,2020-11-10 00:00:00,Humboldt County,B.1.2
5282,USA/CA-CZB-14784/2020,2020-11-11 00:00:00,Humboldt County,B.1.2
5283,USA/CA-CZB-14785/2020,2020-11-12 00:00:00,Humboldt County,B.1.311
5284,USA/CA-CZB-14786/2020,2020-11-11 00:00:00,Humboldt County,B.1.232
5285,USA/CA-CZB-14792/2020,2020-11-13 00:00:00,Humboldt County,B.1.311
5286,USA/CA-CZB-14788/2020,2020-11-12 00:00:00,Humboldt County,B.1.349
5287,USA/CA-CZB-14789/2020,2020-11-12 00:00:00,Humboldt County,B.1.349
5288,USA/CA-CZB-14793/2020,2020-11-13 00:00:00,Humboldt County,B.1.311
5289,USA/CA-CZB-14790/2020,2020-11-13 00:00:00,Humboldt County,B.1.311
5290,USA/CA-CZB-14791/2020,2020-11-12 00:00:00,Humboldt County,B.1.2
5291,USA/CA-CZB-14795/2020,2020-11-13 00:00:00,Humboldt County,B.1.2
5292,USA/CA-CZB-14798/2020,2020-11-16 00:00:00,Humboldt County,B.1.234
5293,USA/CA-CZB-14796/2020,2020-11-16 00:00:00,Humboldt County,B.1.311
5294,USA/CA-CZB-14797/2020,2020-11-16 00:00:00,Humboldt County,B.1.2
5295,USA/CA-CZB-14799/2020,2020-11-16 00:00:00,Humboldt County,B.1.311
5296,USA/CA-CZB-14801/2020,2020-11-16 00:00:00,Humboldt County,B.1
5297,USA/CA-CZB-14802/2020,2020-11-16 00:00:00,Humboldt County,B.1.2
5298,USA/CA-CZB-14803/2020,2020-11-17 00:00:00,Humboldt County,B.1.311
5299,USA/CA-CZB-14804/2020,2020-11-17 00:00:00,Humboldt County,B.1.2
5300,USA/CA-CZB-14805/2020,2020-11-16 00:00:00,Humboldt County,B.1.349
5301,USA/CA-CZB-14806/2020,2020-11-17 00:00:00,Humboldt County,B.1.2
5302,USA/CA-CZB-14807/2020,2020-11-17 00:00:00,Humboldt County,B.1.311
5303,USA/CA-CZB-14808/2020,2020-11-18 00:00:00,Humboldt County,B.1.311
5304,USA/CA-CZB-14809/2020,2020-11-18 00:00:00,Humboldt County,B.1.2
5305,USA/CA-CZB-14810/2020,2020-11-17 00:00:00,Humboldt County,B.1.311
5306,USA/CA-CZB-14813/2020,2020-11-18 00:00:00,Humboldt County,B.1.311
5307,USA/CA-CZB-14812/2020,2020-11-17 00:00:00,Humboldt County,B.1.311
5308,USA/CA-CZB-14814/2020,2020-11-18 00:00:00,Humboldt County,B.1.311
5309,USA/CA-CZB-14815/2020,2020-11-18 00:00:00,Humboldt County,B.1.311
5310,USA/CA-CZB-14816/2020,2020-11-18 00:00:00,Humboldt County,B.1.311
5311,USA/CA-CZB-14817/2020,2020-11-18 00:00:00,Humboldt County,B.1.311
5312,USA/CA-CZB-14818/2020,2020-11-18 00:00:00,Humboldt County,B.1.2
5313,USA/CA-CZB-14819/2020,2020-11-18 00:00:00,Humboldt County,B.1.311
5314,USA/CA-CZB-14820/2020,2020-11-18 00:00:00,Humboldt County,B.1.311
5315,USA/CA-CZB-14821/2020,2020-11-18 00:00:00,Humboldt County,B.1.311
5316,USA/CA-CZB-14822/2020,2020-11-18 00:00:00,Humboldt County,B.1.311
5317,USA/CA-CZB-14823/2020,2020-11-18 00:00:00,Humboldt County,B.1.243
5318,USA/CA-CZB-14824/2020,2020-11-18 00:00:00,Humboldt County,B.1.311
5319,USA/CA-CZB-14825/2020,2020-11-19 00:00:00,Humboldt County,B.1.311
5320,USA/CA-CZB-14826/2020,2020-11-19 00:00:00,Humboldt County,B.1.311
5321,USA/CA-CZB-14827/2020,2020-11-19 00:00:00,Humboldt County,B.1.311
5322,USA/CA-CZB-14828/2020,2020-11-19 00:00:00,Humboldt County,B.1.311
5323,USA/CA-CZB-14829/2020,2020-11-18 00:00:00,Humboldt County,B.1.311
5324,USA/CA-CZB-14830/2020,2020-11-18 00:00:00,Humboldt County,B.1.311
5325,USA/CA-CZB-14831/2020,2020-11-18 00:00:00,Humboldt County,B.1.311
5326,USA/CA-CZB-14833/2020,2020-11-18 00:00:00,Humboldt County,B.1.240
5327,USA/CA-CZB-14832/2020,2020-11-19 00:00:00,Humboldt County,B.1.2
5328,USA/CA-CZB-14840/2020,2020-11-19 00:00:00,Humboldt County,B.1.311
5329,USA/CA-CZB-14834/2020,2020-11-19 00:00:00,Humboldt County,B.1.311
5330,USA/CA-CZB-14835/2020,2020-11-19 00:00:00,Humboldt County,B.1.139
5331,USA/CA-CZB-14836/2020,2020-11-19 00:00:00,Humboldt County,B.1.311
5332,USA/CA-CZB-14837/2020,2020-11-19 00:00:00,Humboldt County,B.1.311
5333,USA/CA-CZB-14838/2020,2020-11-19 00:00:00,Humboldt County,B.1.311
5334,USA/CA-CZB-14841/2020,2020-11-20 00:00:00,Humboldt County,B.1.311
5335,USA/CA-CZB-14842/2020,2020-11-20 00:00:00,Humboldt County,B.1.2
5336,USA/CA-CZB-14844/2020,2020-11-20 00:00:00,Humboldt County,B.1.311
5337,USA/CA-CZB-14845/2020,2020-11-20 00:00:00,Humboldt County,B.1.2
5338,USA/CA-CZB-14846/2020,2020-11-20 00:00:00,Humboldt County,B.1.311
5339,USA/CA-CZB-14847/2020,2020-11-20 00:00:00,Humboldt County,B.1.311
5340,USA/CA-CZB-14839/2020,2020-11-21 00:00:00,Humboldt County,B.1.2
5341,USA/CA-CZB-14848/2020,2020-11-20 00:00:00,Humboldt County,B.1.311
5342,USA/CA-CZB-14849/2020,2020-11-20 00:00:00,Humboldt County,B.1.311
5343,USA/CA-CZB-14856/2020,2020-11-23 00:00:00,Humboldt County,B.1.311
5344,USA/CA-CZB-14857/2020,2020-11-23 00:00:00,Humboldt County,B.1.311
5345,USA/CA-CZB-14850/2020,2020-11-22 00:00:00,Humboldt County,B.1.2
5346,USA/CA-CZB-14858/2020,2020-11-23 00:00:00,Humboldt County,B.1.311
5347,USA/CA-CZB-14851/2020,2020-11-22 00:00:00,Humboldt County,B.1.311
5348,USA/CA-CZB-14852/2020,2020-11-21 00:00:00,Humboldt County,B.1.311
5349,USA/CA-CZB-14853/2020,2020-11-22 00:00:00,Humboldt County,B.1.311
5350,USA/CA-CZB-14854/2020,2020-11-20 00:00:00,Humboldt County,B.1.311
5351,USA/CA-CZB-14859/2020,2020-11-23 00:00:00,Humboldt County,B.1.311
5352,USA/CA-CZB-14855/2020,2020-11-20 00:00:00,Humboldt County,B.1.404
5353,USA/CA-CZB-14860/2020,2020-11-23 00:00:00,Humboldt County,B.1.311
5354,USA/CA-CZB-14861/2020,2020-11-23 00:00:00,Humboldt County,B.1.2
5355,USA/CA-CZB-14862/2020,2020-11-22 00:00:00,Humboldt County,B.1.311
5356,USA/CA-CZB-14864/2020,2020-11-23 00:00:00,Humboldt County,B.1.369
5357,USA/CA-CZB-14865/2020,2020-11-23 00:00:00,Humboldt County,B.1.2
5358,USA/CA-CZB-14866/2020,2020-11-23 00:00:00,Humboldt County,B.1.2
5359,USA/CA-CZB-17319/2020,2020-11-25 00:00:00,Humboldt County,B.1.2
5360,USA/CA-CZB-2446/2020,2020-05-08 00:00:00,Humboldt County,B.1.320
5361,USA/CA-CZB-17321/2020,2020-11-25 00:00:00,Humboldt County,B.1.311
5362,USA/CA-CZB-17322/2020,2020-11-25 00:00:00,Humboldt County,B.1.311
5363,USA/CA-CZB-17317/2020,2020-11-24 00:00:00,Humboldt County,B.1.2
5364,USA/CA-CZB-17323/2020,2020-11-25 00:00:00,Humboldt County,B.1.2
5365,USA/CA-CZB-17324/2020,2020-11-27 00:00:00,Humboldt County,B.1.311
5366,USA/CA-CZB-17325/2020,2020-11-27 00:00:00,Humboldt County,B.1.311
5367,USA/CA-CZB-17326/2020,2020-11-27 00:00:00,Humboldt County,B.1.311
5368,USA/CA-CZB-17327/2020,2020-11-27 00:00:00,Humboldt County,B.1.311
5369,USA/CA-CZB-17331/2020,2020-11-25 00:00:00,Humboldt County,B.1.311
5370,USA/CA-CZB-17332/2020,2020-11-25 00:00:00,Humboldt County,B.1.311
5371,USA/CA-CZB-17333/2020,2020-11-25 00:00:00,Humboldt County,B.1.311
5372,USA/CA-CZB-17334/2020,2020-11-28 00:00:00,Humboldt County,B.1.2
5373,USA/CA-CZB-17337/2020,2020-11-30 00:00:00,Humboldt County,B.1.311
5374,USA/CA-CZB-17335/2020,2020-11-29 00:00:00,Humboldt County,B.1.311
5375,USA/CA-CZB-17336/2020,2020-11-29 00:00:00,Humboldt County,B.1.311
5376,USA/CA-CZB-17338/2020,2020-11-29 00:00:00,Humboldt County,B.1.311
5377,USA/CA-CZB-17339/2020,2020-11-29 00:00:00,Humboldt County,B.1.311
5378,USA/CA-CZB-17340/2020,2020-11-29 00:00:00,Humboldt County,B.1.311
5379,USA/CA-CZB-17342/2020,2020-11-29 00:00:00,Humboldt County,B.1.311
5380,USA/CA-CZB-17343/2020,2020-11-29 00:00:00,Humboldt County,B.1.311
5381,USA/CA-CZB-17344/2020,2020-11-29 00:00:00,Humboldt County,B.1.311
5382,USA/CA-CZB-17345/2020,2020-11-29 00:00:00,Humboldt County,B.1.311
5383,USA/CA-CZB-17346/2020,2020-11-29 00:00:00,Humboldt County,B.1.311
5384,USA/CA-CZB-17347/2020,2020-11-29 00:00:00,Humboldt County,B.1.311
5385,USA/CA-CZB-17349/2020,2020-11-29 00:00:00,Humboldt County,B.1.311
5386,USA/CA-CZB-17350/2020,2020-11-29 00:00:00,Humboldt County,B.1.311
