gisaid_name	lineage	county	collection_date	MMWRyear	MMWRweek
hCoV-19/USA/CA-CZB-15821/2020	B.1.243	Santa Clara County	2020-12-04	2020	49
hCoV-19/USA/CA-CZB-15819/2020	B.1.243	Santa Clara County	2020-12-04	2020	49
hCoV-19/USA/CA-CZB-15818/2020	B.1.243	Santa Clara County	2020-12-04	2020	49
hCoV-19/USA/CA-CZB-15817/2020	B.1.243	Santa Clara County	2020-12-04	2020	49
hCoV-19/USA/CA-CZB-15816/2020	B.1.243	Santa Clara County	2020-12-04	2020	49
hCoV-19/USA/CA-CZB-15813/2020	B.1.243	Santa Clara County	2020-12-04	2020	49
hCoV-19/USA/CA-CZB-15812/2020	B.1.243	Santa Clara County	2020-12-04	2020	49
hCoV-19/USA/CA-CZB-15811/2020	B.1.243	Santa Clara County	2020-12-04	2020	49
hCoV-19/USA/CA-CZB-15810/2020	B.1.243	Santa Clara County	2020-12-04	2020	49
hCoV-19/USA/CA-CZB-15807/2020	B.1.243	Santa Clara County	2020-12-04	2020	49
hCoV-19/USA/CA-CZB-15805/2020	B.1.243	Santa Clara County	2020-12-04	2020	49
hCoV-19/USA/CA-CZB-15804/2020	B.1.243	Santa Clara County	2020-12-04	2020	49
hCoV-19/USA/CA-CZB-15803/2020	B.1.243	Santa Clara County	2020-12-04	2020	49
hCoV-19/USA/CA-CZB-15802/2020	B.1.243	Santa Clara County	2020-12-04	2020	49
hCoV-19/USA/CA-CZB-15801/2020	B.1.243	Santa Clara County	2020-12-04	2020	49
hCoV-19/USA/CA-CZB-15800/2020	B.1.243	Santa Clara County	2020-12-04	2020	49
hCoV-19/USA/CA-CZB-15799/2020	B.1.243	Santa Clara County	2020-12-04	2020	49
hCoV-19/USA/CA-CZB-15798/2020	B.1.243	Santa Clara County	2020-12-04	2020	49
hCoV-19/USA/CA-CZB-15796/2020	B.1.243	Santa Clara County	2020-12-04	2020	49
hCoV-19/USA/CA-CZB-15795/2020	B.1.243	Santa Clara County	2020-12-04	2020	49
hCoV-19/USA/CA-CZB-15793/2020	B.1.243	Santa Clara County	2020-12-04	2020	49
hCoV-19/USA/CA-CZB-15792/2020	B.1.243	Santa Clara County	2020-12-04	2020	49
hCoV-19/USA/CA-CZB-15791/2020	B.1.243	Santa Clara County	2020-12-04	2020	49
hCoV-19/USA/CA-CZB-15790/2020	B.1.243	Santa Clara County	2020-12-04	2020	49
hCoV-19/USA/CA-CZB-15879/2020	B.1.243	Santa Clara County	2020-12-07	2020	50
hCoV-19/USA/CA-CZB-16976/2020	B.1.243	Santa Clara County	2020-12-07	2020	50
hCoV-19/USA/CA-CZB-16674/2020	B.1.243	Santa Clara County	2020-12-07	2020	50
hCoV-19/USA/CA-CZB-16673/2020	B.1.243	Santa Clara County	2020-12-07	2020	50
hCoV-19/USA/CA-CZB-16680/2020	B.1.243	Santa Clara County	2020-12-08	2020	50
hCoV-19/USA/CA-CZB-16676/2020	B.1.243	Santa Clara County	2020-12-08	2020	50
hCoV-19/USA/CA-CZB-16675/2020	B.1.243	Santa Clara County	2020-12-08	2020	50
hCoV-19/USA/CA-CZB-16672/2020	B.1.243	Santa Clara County	2020-12-08	2020	50
hCoV-19/USA/CA-CZB-16671/2020	B.1.243	Santa Clara County	2020-12-08	2020	50
hCoV-19/USA/CA-CZB-16670/2020	B.1.243	Santa Clara County	2020-12-08	2020	50
hCoV-19/USA/CA-CZB-16667/2020	B.1.243	Santa Clara County	2020-12-08	2020	50
hCoV-19/USA/CA-CZB-16843/2020	B.1.243	Santa Clara County	2020-12-09	2020	50
hCoV-19/USA/CA-CZB-16823/2020	B.1.243	Santa Clara County	2020-12-09	2020	50
hCoV-19/USA/CA-CZB-16820/2020	B.1.243	Santa Clara County	2020-12-09	2020	50
hCoV-19/USA/CA-CZB-16794/2020	B.1.243	Santa Clara County	2020-12-09	2020	50
hCoV-19/USA/CA-CZB-16778/2020	B.1.243	Santa Clara County	2020-12-09	2020	50
hCoV-19/USA/CA-CZB-16738/2020	B.1.243	Santa Clara County	2020-12-09	2020	50
hCoV-19/USA/CA-CZB-16689/2020	B.1.243	Santa Clara County	2020-12-09	2020	50
hCoV-19/USA/CA-CZB-16931/2020	B.1.243	Santa Clara County	2020-12-11	2020	50
hCoV-19/USA/CA-CZB-16879/2020	B.1.243	Santa Clara County	2020-12-11	2020	50
hCoV-19/USA/CA-CZB-17061/2020	B.1.243	Santa Clara County	2020-12-14	2020	51
hCoV-19/USA/CA-CZB-16964/2020	B.1.243	Santa Clara County	2020-12-15	2020	51
hCoV-19/USA/CA-CZB-17066/2020	B.1.243	Santa Clara County	2020-12-15	2020	51
hCoV-19/USA/CA-CZB-17011/2020	B.1.243	Santa Clara County	2020-12-16	2020	51
hCoV-19/USA/CA-CZB-17563/2020	B.1.243	Santa Clara County	2020-12-16	2020	51
hCoV-19/USA/CA-CZB-17550/2020	B.1.243	Santa Clara County	2020-12-16	2020	51
hCoV-19/USA/CA-CZB-17542/2020	B.1.243	Santa Clara County	2020-12-16	2020	51
hCoV-19/USA/CA-CZB-17497/2020	B.1.243	Santa Clara County	2020-12-16	2020	51
hCoV-19/USA/CA-CZB-17026/2020	B.1.243	Santa Clara County	2020-12-18	2020	51
hCoV-19/USA/CA-CZB-22965/2020	B.1.243	Santa Clara County	2020-12-21	2020	52
hCoV-19/USA/CA-CZB-17133/2020	B.1.243	Santa Clara County	2020-12-24	2020	52
hCoV-19/USA/CA-CZB-17129/2020	B.1.243	Santa Clara County	2020-12-25	2020	52
hCoV-19/USA/CA-CZB-17130/2020	B.1.243	Santa Clara County	2020-12-26	2020	52
hCoV-19/USA/CA-CZB-22932/2020	B.1.243	Santa Clara County	2020-12-28	2020	53
hCoV-19/USA/CA-CZB-22976/2020	B.1.243	Santa Clara County	2020-12-30	2020	53
hCoV-19/USA/CA-CZB-22975/2020	B.1.243	Santa Clara County	2020-12-30	2020	53
hCoV-19/USA/CA-CZB-22974/2020	B.1.243	Santa Clara County	2020-12-30	2020	53
hCoV-19/USA/CA-CZB-22973/2020	B.1.243	Santa Clara County	2020-12-30	2020	53
hCoV-19/USA/CA-CZB-22972/2020	B.1.243	Santa Clara County	2020-12-30	2020	53
hCoV-19/USA/CA-CZB-19897/2021	B.1.243	Santa Clara County	2021-01-13	2021	2
hCoV-19/USA/CA-CZB-16798/2020	B.1.247	Santa Clara County	2020-12-09	2020	50
hCoV-19/USA/CA-CZB-22964/2020	B.1.260	Santa Clara County	2020-12-26	2020	52
hCoV-19/USA/CA-CZB-3275/2020	B.1.267	Santa Clara County	2020-07-16	2020	29
hCoV-19/USA/CA-CZB-3277/2020	B.1.267	Santa Clara County	2020-07-16	2020	29
hCoV-19/USA/CA-CZB-3292/2020	B.1.267	Santa Clara County	2020-07-19	2020	30
hCoV-19/USA/CA-CZB-3291/2020	B.1.267	Santa Clara County	2020-07-19	2020	30
hCoV-19/USA/CA-CZB-10096/2020	B.1.293	Santa Clara County	2020-06-21	2020	26
hCoV-19/USA/CA-CZB-10166/2020	B.1.293	Santa Clara County	2020-06-21	2020	26
hCoV-19/USA/CA-CZB-10120/2020	B.1.293	Santa Clara County	2020-06-23	2020	26
hCoV-19/USA/CA-CZB-10097/2020	B.1.293	Santa Clara County	2020-06-30	2020	27
hCoV-19/USA/CA-CZB-11011/2020	B.1.305	Santa Clara County	2020-09-01	2020	36
hCoV-19/USA/CA-CZB-11690/2020	B.1.305	Santa Clara County	2020-09-28	2020	40
hCoV-19/USA/CA-CZB-11905/2020	B.1.305	Santa Clara County	2020-10-02	2020	40
hCoV-19/USA/CA-CZB-11899/2020	B.1.305	Santa Clara County	2020-10-02	2020	40
hCoV-19/USA/CA-CZB-11926/2020	B.1.305	Santa Clara County	2020-10-06	2020	41
hCoV-19/USA/CA-CZB-11928/2020	B.1.305	Santa Clara County	2020-10-06	2020	41
hCoV-19/USA/CA-CZB-11929/2020	B.1.305	Santa Clara County	2020-10-06	2020	41
hCoV-19/USA/CA-CZB-11933/2020	B.1.305	Santa Clara County	2020-10-06	2020	41
hCoV-19/USA/CA-CZB-12315/2020	B.1.305	Santa Clara County	2020-10-08	2020	41
hCoV-19/USA/CA-CZB-12317/2020	B.1.305	Santa Clara County	2020-10-08	2020	41
hCoV-19/USA/CA-CZB-12319/2020	B.1.305	Santa Clara County	2020-10-08	2020	41
hCoV-19/USA/CA-CZB-12321/2020	B.1.305	Santa Clara County	2020-10-08	2020	41
hCoV-19/USA/CA-CZB-12322/2020	B.1.305	Santa Clara County	2020-10-08	2020	41
hCoV-19/USA/CA-CZB-12323/2020	B.1.305	Santa Clara County	2020-10-08	2020	41
hCoV-19/USA/CA-CZB-12324/2020	B.1.305	Santa Clara County	2020-10-08	2020	41
hCoV-19/USA/CA-CZB-12320/2020	B.1.305	Santa Clara County	2020-10-08	2020	41
hCoV-19/USA/CA-CZB-12318/2020	B.1.305	Santa Clara County	2020-10-08	2020	41
hCoV-19/USA/CA-CZB-12336/2020	B.1.305	Santa Clara County	2020-10-10	2020	41
hCoV-19/USA/CA-CZB-12339/2020	B.1.305	Santa Clara County	2020-10-10	2020	41
hCoV-19/USA/CA-CZB-12340/2020	B.1.305	Santa Clara County	2020-10-11	2020	42
hCoV-19/USA/CA-CZB-12341/2020	B.1.305	Santa Clara County	2020-10-11	2020	42
hCoV-19/USA/CA-CZB-12342/2020	B.1.305	Santa Clara County	2020-10-11	2020	42
hCoV-19/USA/CA-CZB-12777/2020	B.1.305	Santa Clara County	2020-10-14	2020	42
hCoV-19/USA/CA-CZB-12806/2020	B.1.305	Santa Clara County	2020-10-16	2020	42
hCoV-19/USA/CA-CZB-12807/2020	B.1.305	Santa Clara County	2020-10-16	2020	42
hCoV-19/USA/CA-CZB-12845/2020	B.1.305	Santa Clara County	2020-10-19	2020	43
hCoV-19/USA/CA-CZB-13007/2020	B.1.305	Santa Clara County	2020-10-22	2020	43
hCoV-19/USA/CA-CZB-13012/2020	B.1.305	Santa Clara County	2020-10-26	2020	44
hCoV-19/USA/CA-CZB-13256/2020	B.1.305	Santa Clara County	2020-10-28	2020	44
hCoV-19/USA/CA-CZB-13300/2020	B.1.305	Santa Clara County	2020-10-31	2020	44
hCoV-19/USA/CA-CZB-13296/2020	B.1.305	Santa Clara County	2020-10-31	2020	44
hCoV-19/USA/CA-CZB-13294/2020	B.1.305	Santa Clara County	2020-10-31	2020	44
hCoV-19/USA/CA-CZB-13297/2020	B.1.305	Santa Clara County	2020-10-31	2020	44
hCoV-19/USA/CA-CZB-13298/2020	B.1.305	Santa Clara County	2020-10-31	2020	44
hCoV-19/USA/CA-CZB-13664/2020	B.1.305	Santa Clara County	2020-11-04	2020	45
hCoV-19/USA/CA-CZB-13657/2020	B.1.305	Santa Clara County	2020-11-04	2020	45
hCoV-19/USA/CA-CZB-13661/2020	B.1.305	Santa Clara County	2020-11-04	2020	45
hCoV-19/USA/CA-CZB-13660/2020	B.1.305	Santa Clara County	2020-11-04	2020	45
hCoV-19/USA/CA-CZB-13658/2020	B.1.305	Santa Clara County	2020-11-04	2020	45
hCoV-19/USA/CA-CZB-13659/2020	B.1.305	Santa Clara County	2020-11-04	2020	45
hCoV-19/USA/CA-CZB-13663/2020	B.1.305	Santa Clara County	2020-11-04	2020	45
hCoV-19/USA/CA-CZB-10010/2020	B.1.309	Santa Clara County	2020-06-29	2020	27
hCoV-19/USA/CA-CZB-10007/2020	B.1.309	Santa Clara County	2020-07-11	2020	28
hCoV-19/USA/CA-CZB-3873/2020	B.1.309	Santa Clara County	2020-07-17	2020	29
hCoV-19/USA/CA-CZB-15942/2020	B.1.311	Santa Clara County	2020-12-02	2020	49
hCoV-19/USA/CA-CZB-16800/2020	B.1.311	Santa Clara County	2020-12-09	2020	50
hCoV-19/USA/CA-CZB-1646/2020	B.1.314	Santa Clara County	2020-05-29	2020	22
hCoV-19/USA/CA-CZB-1776/2020	B.1.320	Santa Clara County	2020-05-06	2020	19
hCoV-19/USA/CA-CZB-9946/2020	B.1.320	Santa Clara County	2020-06-17	2020	25
hCoV-19/USA/CA-CZB-3805/2020	B.1.320	Santa Clara County	2020-07-17	2020	29
hCoV-19/USA/CA-CZB-1204/2020	B.1.324	Santa Clara County	2020-04-03	2020	14
hCoV-19/USA/CA-CZB-15779/2020	B.1.325	Santa Clara County	2020-12-02	2020	49
hCoV-19/USA/CA-CZB-15906/2020	B.1.325	Santa Clara County	2020-12-07	2020	50
hCoV-19/USA/CA-CZB-16819/2020	B.1.325	Santa Clara County	2020-12-09	2020	50
hCoV-19/USA/CA-CZB-16743/2020	B.1.325	Santa Clara County	2020-12-09	2020	50
hCoV-19/USA/CA-CZB-9657/2020	B.1.336	Santa Clara County	2020-04-23	2020	17
hCoV-19/USA/CA-CZB-9652/2020	B.1.336	Santa Clara County	2020-04-23	2020	17
hCoV-19/USA/CA-CZB-1320/2020	B.1.336	Santa Clara County	2020-05-20	2020	21
hCoV-19/USA/CA-CZB-1322/2020	B.1.336	Santa Clara County	2020-05-20	2020	21
hCoV-19/USA/CA-CZB-16473/2020	B.1.336	Santa Clara County	2020-05-20	2020	21
hCoV-19/USA/CA-CZB-16472/2020	B.1.336	Santa Clara County	2020-05-20	2020	21
hCoV-19/USA/CA-CZB-16471/2020	B.1.336	Santa Clara County	2020-05-20	2020	21
hCoV-19/USA/CA-CZB-1323/2020	B.1.336	Santa Clara County	2020-05-20	2020	21
hCoV-19/USA/CA-CZB-16475/2020	B.1.336	Santa Clara County	2020-05-21	2020	21
hCoV-19/USA/CA-CZB-16474/2020	B.1.336	Santa Clara County	2020-05-21	2020	21
hCoV-19/USA/CA-CZB-1787/2020	B.1.336	Santa Clara County	2020-05-22	2020	21
hCoV-19/USA/CA-CZB-15360/2020	B.1.336	Santa Clara County	2020-05-22	2020	21
hCoV-19/USA/CA-CZB-15362/2020	B.1.336	Santa Clara County	2020-05-22	2020	21
hCoV-19/USA/CA-CZB-15361/2020	B.1.336	Santa Clara County	2020-05-22	2020	21
hCoV-19/USA/CA-CZB-1639/2020	B.1.336	Santa Clara County	2020-05-25	2020	22
hCoV-19/USA/CA-CZB-1635/2020	B.1.336	Santa Clara County	2020-05-25	2020	22
hCoV-19/USA/CA-CZB-1778/2020	B.1.336	Santa Clara County	2020-05-27	2020	22
hCoV-19/USA/CA-CZB-1644/2020	B.1.336	Santa Clara County	2020-05-27	2020	22
hCoV-19/USA/CA-CZB-9759/2020	B.1.336	Santa Clara County	2020-06-03	2020	23
hCoV-19/USA/CA-CZB-1741/2020	B.1.336	Santa Clara County	2020-06-17	2020	25
hCoV-19/USA/CA-CZB-1749/2020	B.1.336	Santa Clara County	2020-06-18	2020	25
hCoV-19/USA/CA-CZB-15042/2020	B.1.348	Santa Clara County	2020-11-18	2020	47
hCoV-19/USA/CA-CZB-15646/2020	B.1.348	Santa Clara County	2020-12-02	2020	49
hCoV-19/USA/CA-CZB-15783/2020	B.1.349	Santa Clara County	2020-12-02	2020	49
hCoV-19/USA/CA-CZB-6978/2020	B.1.36	Santa Clara County	2020-09-02	2020	36
hCoV-19/USA/CA-CZB-16975/2020	B.1.36	Santa Clara County	2020-12-07	2020	50
hCoV-19/USA/CA-CZB-17506/2020	B.1.36	Santa Clara County	2020-12-17	2020	51
hCoV-19/USA/CA-CZB-15785/2020	B.1.360	Santa Clara County	2020-12-02	2020	49
hCoV-19/USA/CA-CZB-15717/2020	B.1.360	Santa Clara County	2020-12-02	2020	49
hCoV-19/USA/CA-CZB-15762/2020	B.1.360	Santa Clara County	2020-12-02	2020	49
hCoV-19/USA/CA-CZB-17090/2020	B.1.360	Santa Clara County	2020-12-29	2020	53
hCoV-19/USA/CA-CZB-12352/2020	B.1.361	Santa Clara County	2020-10-13	2020	42
hCoV-19/USA/CA-CZB-16812/2020	B.1.361	Santa Clara County	2020-12-09	2020	50
hCoV-19/USA/CA-CZB-16810/2020	B.1.361	Santa Clara County	2020-12-09	2020	50
hCoV-19/USA/CA-CZB-9947/2020	B.1.363	Santa Clara County	2020-06-16	2020	25
hCoV-19/USA/CA-CZB-9625/2020	B.1.369	Santa Clara County	2020-05-06	2020	19
hCoV-19/USA/CA-CZB-9899/2020	B.1.369	Santa Clara County	2020-06-15	2020	25
hCoV-19/USA/CA-CZB-2280/2020	B.1.369	Santa Clara County	2020-06-19	2020	25
hCoV-19/USA/CA-CZB-2281/2020	B.1.369	Santa Clara County	2020-06-19	2020	25
hCoV-19/USA/CA-CZB-2282/2020	B.1.369	Santa Clara County	2020-06-19	2020	25
hCoV-19/USA/CA-CZB-9853/2020	B.1.369	Santa Clara County	2020-06-20	2020	25
hCoV-19/USA/CA-CZB-3690/2020	B.1.369	Santa Clara County	2020-07-16	2020	29
hCoV-19/USA/CA-CZB-3878/2020	B.1.369	Santa Clara County	2020-07-17	2020	29
hCoV-19/USA/CA-CZB-3897/2020	B.1.369	Santa Clara County	2020-07-21	2020	30
hCoV-19/USA/CA-CZB-3886/2020	B.1.369	Santa Clara County	2020-07-21	2020	30
hCoV-19/USA/CA-CZB-3829/2020	B.1.369	Santa Clara County	2020-07-21	2020	30
hCoV-19/USA/CA-CZB-6927/2020	B.1.369	Santa Clara County	2020-08-19	2020	34
hCoV-19/USA/CA-CZB-11016/2020	B.1.369	Santa Clara County	2020-08-20	2020	34
hCoV-19/USA/CA-CZB-7193/2020	B.1.369	Santa Clara County	2020-09-11	2020	37
hCoV-19/USA/CA-CZB-7194/2020	B.1.369	Santa Clara County	2020-09-11	2020	37
hCoV-19/USA/CA-CZB-11673/2020	B.1.369	Santa Clara County	2020-09-23	2020	39
hCoV-19/USA/CA-CZB-11675/2020	B.1.369	Santa Clara County	2020-09-24	2020	39
hCoV-19/USA/CA-CZB-11676/2020	B.1.369	Santa Clara County	2020-09-24	2020	39
hCoV-19/USA/CA-CZB-11691/2020	B.1.369	Santa Clara County	2020-09-27	2020	40
hCoV-19/USA/CA-CZB-11909/2020	B.1.369	Santa Clara County	2020-10-01	2020	40
hCoV-19/USA/CA-CZB-11913/2020	B.1.369	Santa Clara County	2020-10-04	2020	41
hCoV-19/USA/CA-CZB-12351/2020	B.1.369	Santa Clara County	2020-10-08	2020	41
hCoV-19/USA/CA-CZB-12983/2020	B.1.369	Santa Clara County	2020-10-21	2020	43
hCoV-19/USA/CA-CZB-13013/2020	B.1.369	Santa Clara County	2020-10-25	2020	44
hCoV-19/USA/CA-CZB-16786/2020	B.1.369	Santa Clara County	2020-12-09	2020	50
hCoV-19/USA/CA-CZB-17556/2020	B.1.369	Santa Clara County	2020-12-16	2020	51
hCoV-19/USA/CA-CZB-9945/2020	B.1.384	Santa Clara County	2020-04-22	2020	17
hCoV-19/USA/CA-CZB-12782/2020	B.1.396	Santa Clara County	2020-10-14	2020	42
hCoV-19/USA/CA-CZB-12987/2020	B.1.396	Santa Clara County	2020-10-21	2020	43
hCoV-19/USA/CA-CZB-13712/2020	B.1.396	Santa Clara County	2020-11-09	2020	46
hCoV-19/USA/CA-CZB-16827/2020	B.1.396	Santa Clara County	2020-12-09	2020	50
hCoV-19/USA/CA-CZB-1737/2020	B.1.397	Santa Clara County	2020-06-12	2020	24
hCoV-19/USA/CA-CZB-15047/2020	B.1.397	Santa Clara County	2020-11-18	2020	47
hCoV-19/USA/CA-CZB-14986/2020	B.1.397	Santa Clara County	2020-11-18	2020	47
hCoV-19/USA/CA-CZB-7180/2020	B.1.398	Santa Clara County	2020-09-10	2020	37
hCoV-19/USA/CA-CZB-10355/2020	B.1.398	Santa Clara County	2020-09-15	2020	38
hCoV-19/USA/CA-CZB-10339/2020	B.1.398	Santa Clara County	2020-09-15	2020	38
hCoV-19/USA/CA-CZB-11006/2020	B.1.398	Santa Clara County	2020-09-21	2020	39
hCoV-19/USA/CA-CZB-3868/2020	B.1.399	Santa Clara County	2020-07-17	2020	29
hCoV-19/USA/CA-CZB-3715/2020	B.1.399	Santa Clara County	2020-07-21	2020	30
hCoV-19/USA/CA-CZB-3714/2020	B.1.399	Santa Clara County	2020-07-21	2020	30
hCoV-19/USA/CA-CZB-4040/2020	B.1.399	Santa Clara County	2020-08-12	2020	33
hCoV-19/USA/CA-CZB-6974/2020	B.1.399	Santa Clara County	2020-09-02	2020	36
hCoV-19/USA/CA-CZB-6975/2020	B.1.399	Santa Clara County	2020-09-02	2020	36
hCoV-19/USA/CA-CZB-6983/2020	B.1.399	Santa Clara County	2020-09-02	2020	36
hCoV-19/USA/CA-CZB-6984/2020	B.1.399	Santa Clara County	2020-09-02	2020	36
hCoV-19/USA/CA-CZB-6985/2020	B.1.399	Santa Clara County	2020-09-02	2020	36
hCoV-19/USA/CA-CZB-11679/2020	B.1.399	Santa Clara County	2020-09-24	2020	39
hCoV-19/USA/CA-CZB-11682/2020	B.1.399	Santa Clara County	2020-09-24	2020	39
hCoV-19/USA/CA-CZB-11683/2020	B.1.399	Santa Clara County	2020-09-24	2020	39
hCoV-19/USA/CA-CZB-11681/2020	B.1.399	Santa Clara County	2020-09-25	2020	39
hCoV-19/USA/CA-CZB-11686/2020	B.1.399	Santa Clara County	2020-09-28	2020	40
hCoV-19/USA/CA-CZB-11880/2020	B.1.399	Santa Clara County	2020-09-29	2020	40
hCoV-19/USA/CA-CZB-11881/2020	B.1.399	Santa Clara County	2020-09-30	2020	40
hCoV-19/USA/CA-CZB-11882/2020	B.1.399	Santa Clara County	2020-09-30	2020	40
hCoV-19/USA/CA-CZB-11898/2020	B.1.399	Santa Clara County	2020-10-02	2020	40
hCoV-19/USA/CA-CZB-11900/2020	B.1.399	Santa Clara County	2020-10-03	2020	40
hCoV-19/USA/CA-CZB-11901/2020	B.1.399	Santa Clara County	2020-10-03	2020	40
hCoV-19/USA/CA-CZB-11916/2020	B.1.399	Santa Clara County	2020-10-05	2020	41
hCoV-19/USA/CA-CZB-11911/2020	B.1.399	Santa Clara County	2020-10-05	2020	41
hCoV-19/USA/CA-CZB-11912/2020	B.1.399	Santa Clara County	2020-10-05	2020	41
hCoV-19/USA/CA-CZB-11915/2020	B.1.399	Santa Clara County	2020-10-05	2020	41
hCoV-19/USA/CA-CZB-11919/2020	B.1.399	Santa Clara County	2020-10-05	2020	41
hCoV-19/USA/CA-CZB-11917/2020	B.1.399	Santa Clara County	2020-10-05	2020	41
hCoV-19/USA/CA-CZB-11931/2020	B.1.399	Santa Clara County	2020-10-06	2020	41
hCoV-19/USA/CA-CZB-11937/2020	B.1.399	Santa Clara County	2020-10-07	2020	41
hCoV-19/USA/CA-CZB-12325/2020	B.1.399	Santa Clara County	2020-10-07	2020	41
hCoV-19/USA/CA-CZB-12329/2020	B.1.399	Santa Clara County	2020-10-08	2020	41
hCoV-19/USA/CA-CZB-12330/2020	B.1.399	Santa Clara County	2020-10-08	2020	41
hCoV-19/USA/CA-CZB-12333/2020	B.1.399	Santa Clara County	2020-10-08	2020	41
hCoV-19/USA/CA-CZB-12334/2020	B.1.399	Santa Clara County	2020-10-08	2020	41
hCoV-19/USA/CA-CZB-12335/2020	B.1.399	Santa Clara County	2020-10-08	2020	41
hCoV-19/USA/CA-CZB-12332/2020	B.1.399	Santa Clara County	2020-10-09	2020	41
hCoV-19/USA/CA-CZB-12344/2020	B.1.399	Santa Clara County	2020-10-12	2020	42
hCoV-19/USA/CA-CZB-12345/2020	B.1.399	Santa Clara County	2020-10-12	2020	42
hCoV-19/USA/CA-CZB-12346/2020	B.1.399	Santa Clara County	2020-10-12	2020	42
hCoV-19/USA/CA-CZB-12348/2020	B.1.399	Santa Clara County	2020-10-12	2020	42
hCoV-19/USA/CA-CZB-12353/2020	B.1.399	Santa Clara County	2020-10-12	2020	42
hCoV-19/USA/CA-CZB-12354/2020	B.1.399	Santa Clara County	2020-10-12	2020	42
hCoV-19/USA/CA-CZB-12355/2020	B.1.399	Santa Clara County	2020-10-12	2020	42
hCoV-19/USA/CA-CZB-12356/2020	B.1.399	Santa Clara County	2020-10-12	2020	42
hCoV-19/USA/CA-CZB-12358/2020	B.1.399	Santa Clara County	2020-10-12	2020	42
hCoV-19/USA/CA-CZB-12359/2020	B.1.399	Santa Clara County	2020-10-12	2020	42
hCoV-19/USA/CA-CZB-12360/2020	B.1.399	Santa Clara County	2020-10-12	2020	42
hCoV-19/USA/CA-CZB-12362/2020	B.1.399	Santa Clara County	2020-10-12	2020	42
hCoV-19/USA/CA-CZB-12363/2020	B.1.399	Santa Clara County	2020-10-12	2020	42
hCoV-19/USA/CA-CZB-12364/2020	B.1.399	Santa Clara County	2020-10-12	2020	42
hCoV-19/USA/CA-CZB-12365/2020	B.1.399	Santa Clara County	2020-10-12	2020	42
hCoV-19/USA/CA-CZB-12366/2020	B.1.399	Santa Clara County	2020-10-12	2020	42
hCoV-19/USA/CA-CZB-12774/2020	B.1.399	Santa Clara County	2020-10-12	2020	42
hCoV-19/USA/CA-CZB-12357/2020	B.1.399	Santa Clara County	2020-10-12	2020	42
hCoV-19/USA/CA-CZB-12798/2020	B.1.399	Santa Clara County	2020-10-15	2020	42
hCoV-19/USA/CA-CZB-12800/2020	B.1.399	Santa Clara County	2020-10-15	2020	42
hCoV-19/USA/CA-CZB-12802/2020	B.1.399	Santa Clara County	2020-10-15	2020	42
hCoV-19/USA/CA-CZB-12804/2020	B.1.399	Santa Clara County	2020-10-15	2020	42
hCoV-19/USA/CA-CZB-12805/2020	B.1.399	Santa Clara County	2020-10-16	2020	42
hCoV-19/USA/CA-CZB-12803/2020	B.1.399	Santa Clara County	2020-10-16	2020	42
hCoV-19/USA/CA-CZB-12825/2020	B.1.399	Santa Clara County	2020-10-18	2020	43
hCoV-19/USA/CA-CZB-12827/2020	B.1.399	Santa Clara County	2020-10-18	2020	43
hCoV-19/USA/CA-CZB-12828/2020	B.1.399	Santa Clara County	2020-10-18	2020	43
hCoV-19/USA/CA-CZB-12829/2020	B.1.399	Santa Clara County	2020-10-18	2020	43
hCoV-19/USA/CA-CZB-12842/2020	B.1.399	Santa Clara County	2020-10-19	2020	43
hCoV-19/USA/CA-CZB-12843/2020	B.1.399	Santa Clara County	2020-10-19	2020	43
hCoV-19/USA/CA-CZB-12844/2020	B.1.399	Santa Clara County	2020-10-19	2020	43
hCoV-19/USA/CA-CZB-12846/2020	B.1.399	Santa Clara County	2020-10-19	2020	43
hCoV-19/USA/CA-CZB-12847/2020	B.1.399	Santa Clara County	2020-10-19	2020	43
hCoV-19/USA/CA-CZB-12854/2020	B.1.399	Santa Clara County	2020-10-19	2020	43
hCoV-19/USA/CA-CZB-12855/2020	B.1.399	Santa Clara County	2020-10-19	2020	43
hCoV-19/USA/CA-CZB-13014/2020	B.1.399	Santa Clara County	2020-10-26	2020	44
hCoV-19/USA/CA-CZB-13016/2020	B.1.399	Santa Clara County	2020-10-26	2020	44
hCoV-19/USA/CA-CZB-13017/2020	B.1.399	Santa Clara County	2020-10-26	2020	44
hCoV-19/USA/CA-CZB-13018/2020	B.1.399	Santa Clara County	2020-10-26	2020	44
hCoV-19/USA/CA-CZB-13284/2020	B.1.399	Santa Clara County	2020-10-29	2020	44
hCoV-19/USA/CA-CZB-13289/2020	B.1.399	Santa Clara County	2020-10-29	2020	44
hCoV-19/USA/CA-CZB-13291/2020	B.1.399	Santa Clara County	2020-10-29	2020	44
hCoV-19/USA/CA-CZB-13290/2020	B.1.399	Santa Clara County	2020-10-29	2020	44
hCoV-19/USA/CA-CZB-13285/2020	B.1.399	Santa Clara County	2020-10-29	2020	44
hCoV-19/USA/CA-CZB-13303/2020	B.1.399	Santa Clara County	2020-11-02	2020	45
hCoV-19/USA/CA-CZB-13304/2020	B.1.399	Santa Clara County	2020-11-02	2020	45
hCoV-19/USA/CA-CZB-13312/2020	B.1.399	Santa Clara County	2020-11-02	2020	45
hCoV-19/USA/CA-CZB-13331/2020	B.1.399	Santa Clara County	2020-11-02	2020	45
